	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV1109	unknown	unknown	unknown	unknown	unknown
ASV1110	yes	mixed	unknown	unknown	unknown
ASV1111	unknown	unknown	unknown	unknown	unknown
ASV1112	unknown	unknown	unknown	unknown	unknown
ASV1113	unknown	unknown	unknown	unknown	unknown
ASV1114	unknown	unknown	unknown	unknown	unknown
ASV1115	yes	anaerobe	unknown	unknown	unknown
ASV1116	yes	anaerobe	unknown	unknown	unknown
ASV1117	unknown	unknown	unknown	unknown	unknown
ASV1118	unknown	unknown	unknown	unknown	unknown
ASV1119	unknown	unknown	unknown	unknown	unknown
ASV1120	unknown	unknown	unknown	unknown	unknown
ASV1121	unknown	unknown	unknown	unknown	unknown
ASV1122	unknown	unknown	unknown	unknown	unknown
ASV1123	unknown	unknown	unknown	unknown	unknown
ASV1124	unknown	unknown	unknown	unknown	unknown
ASV1125	unknown	unknown	unknown	unknown	unknown
ASV1126	unknown	unknown	unknown	unknown	unknown
ASV1127	unknown	unknown	unknown	unknown	unknown
ASV1128	unknown	unknown	unknown	unknown	unknown
ASV1129	yes	unknown	unknown	unknown	unknown
ASV1130	unknown	unknown	unknown	unknown	unknown
ASV1131	yes	anaerobe	unknown	unknown	unknown
ASV1132	yes	anaerobe	unknown	unknown	unknown
ASV1133	unknown	unknown	unknown	unknown	unknown
ASV1134	unknown	unknown	unknown	unknown	unknown
ASV1135	unknown	unknown	unknown	unknown	unknown
ASV1136	unknown	unknown	unknown	unknown	unknown
ASV1137	unknown	unknown	unknown	unknown	unknown
ASV1138	unknown	unknown	unknown	unknown	unknown
ASV1139	unknown	unknown	unknown	unknown	unknown
ASV1140	yes	anaerobe	unknown	unknown	unknown
ASV1141	unknown	unknown	unknown	unknown	unknown
ASV1142	unknown	unknown	unknown	unknown	unknown
ASV1143	unknown	unknown	unknown	unknown	unknown
ASV1144	unknown	unknown	unknown	unknown	unknown
ASV1145	unknown	unknown	unknown	unknown	unknown
ASV1146	unknown	unknown	unknown	unknown	unknown
ASV1147	unknown	unknown	unknown	unknown	unknown
ASV1148	unknown	unknown	unknown	unknown	unknown
ASV1149	unknown	unknown	unknown	unknown	unknown
ASV1150	unknown	unknown	unknown	unknown	unknown
ASV1151	unknown	unknown	unknown	unknown	unknown
ASV1152	unknown	unknown	unknown	unknown	unknown
ASV1153	yes	anaerobe	unknown	unknown	unknown
ASV1154	unknown	unknown	unknown	unknown	unknown
ASV1155	unknown	unknown	unknown	unknown	unknown
ASV1156	unknown	unknown	unknown	unknown	unknown
ASV1157	unknown	unknown	unknown	unknown	unknown
ASV1158	unknown	unknown	unknown	unknown	unknown
ASV1159	unknown	unknown	unknown	unknown	unknown
ASV1160	unknown	unknown	unknown	unknown	unknown
ASV1161	unknown	unknown	unknown	unknown	unknown
ASV1162	unknown	unknown	unknown	unknown	unknown
ASV1163	unknown	unknown	unknown	unknown	unknown
ASV1164	unknown	unknown	unknown	unknown	unknown
ASV1165	unknown	unknown	unknown	unknown	unknown
ASV1166	unknown	unknown	unknown	unknown	unknown
ASV1167	unknown	unknown	unknown	unknown	unknown
ASV1168	unknown	unknown	unknown	unknown	unknown
ASV1169	yes	unknown	unknown	unknown	unknown
ASV1170	unknown	unknown	unknown	unknown	unknown
ASV1171	yes	unknown	unknown	unknown	unknown
ASV1172	unknown	unknown	unknown	unknown	unknown
ASV1173	unknown	unknown	unknown	unknown	unknown
ASV1174	yes	unknown	negative	unknown	no
ASV1175	unknown	unknown	unknown	unknown	unknown
ASV1176	unknown	unknown	unknown	unknown	unknown
ASV1177	unknown	unknown	unknown	unknown	unknown
ASV1178	unknown	unknown	unknown	unknown	unknown
ASV1179	unknown	unknown	unknown	unknown	unknown
ASV1180	unknown	unknown	unknown	unknown	unknown
ASV1181	unknown	unknown	unknown	unknown	unknown
ASV1182	unknown	unknown	unknown	unknown	unknown
ASV1183	unknown	unknown	unknown	unknown	unknown
ASV1184	unknown	unknown	unknown	unknown	unknown
ASV1185	unknown	unknown	unknown	unknown	unknown
ASV1186	unknown	unknown	unknown	unknown	unknown
ASV1187	unknown	unknown	unknown	unknown	unknown
ASV1188	unknown	unknown	unknown	unknown	unknown
ASV1189	unknown	unknown	unknown	unknown	unknown
ASV1190	unknown	unknown	unknown	unknown	unknown
ASV1191	unknown	unknown	unknown	unknown	unknown
ASV1192	unknown	unknown	unknown	unknown	unknown
ASV1193	unknown	unknown	unknown	unknown	unknown
ASV1194	unknown	unknown	unknown	unknown	unknown
ASV1195	unknown	unknown	unknown	unknown	unknown
ASV1196	yes	mixed	unknown	unknown	unknown
ASV1197	unknown	unknown	unknown	unknown	unknown
ASV1198	unknown	unknown	unknown	unknown	unknown
ASV1199	unknown	unknown	unknown	unknown	unknown
ASV1200	unknown	unknown	unknown	unknown	unknown
ASV1201	unknown	unknown	unknown	unknown	unknown
ASV1202	unknown	unknown	unknown	unknown	unknown
ASV1203	unknown	unknown	unknown	unknown	unknown
ASV1204	unknown	unknown	unknown	unknown	unknown
ASV1205	unknown	unknown	unknown	unknown	unknown
ASV1206	yes	unknown	unknown	unknown	unknown
ASV1207	unknown	unknown	unknown	unknown	unknown
ASV1208	yes	anaerobe	unknown	unknown	unknown
ASV1209	yes	aerobe	negative	unknown	no
ASV1210	unknown	unknown	unknown	unknown	unknown
ASV1211	unknown	unknown	unknown	unknown	unknown
ASV1212	unknown	unknown	unknown	unknown	unknown
ASV1213	unknown	unknown	unknown	unknown	unknown
ASV1214	unknown	unknown	unknown	unknown	unknown
ASV1215	unknown	unknown	unknown	unknown	unknown
ASV1216	unknown	unknown	unknown	unknown	unknown
ASV1217	unknown	unknown	unknown	unknown	unknown
ASV1218	yes	mixed	unknown	unknown	unknown
ASV1219	unknown	unknown	unknown	unknown	unknown
ASV1220	unknown	unknown	unknown	unknown	unknown
ASV1221	unknown	unknown	unknown	unknown	unknown
ASV1222	unknown	unknown	unknown	unknown	unknown
ASV1223	unknown	unknown	unknown	unknown	unknown
ASV1224	unknown	unknown	unknown	unknown	unknown
ASV1225	unknown	unknown	unknown	unknown	unknown
ASV1226	yes	anaerobe	unknown	unknown	unknown
ASV1227	unknown	unknown	unknown	unknown	unknown
ASV1228	unknown	unknown	unknown	unknown	unknown
ASV1229	unknown	unknown	unknown	unknown	unknown
ASV1230	unknown	unknown	unknown	unknown	unknown
ASV1231	unknown	unknown	unknown	unknown	unknown
ASV1232	unknown	unknown	unknown	unknown	unknown
ASV1233	unknown	unknown	unknown	unknown	unknown
ASV1234	unknown	unknown	unknown	unknown	unknown
ASV1235	unknown	unknown	unknown	unknown	unknown
ASV1236	unknown	unknown	unknown	unknown	unknown
ASV1237	yes	unknown	unknown	unknown	unknown
ASV1238	unknown	unknown	unknown	unknown	unknown
ASV1239	unknown	unknown	unknown	unknown	unknown
ASV1240	unknown	unknown	unknown	unknown	unknown
ASV1241	unknown	unknown	unknown	unknown	unknown
ASV1242	yes	anaerobe	unknown	unknown	unknown
ASV1243	unknown	unknown	unknown	unknown	unknown
ASV1244	unknown	unknown	unknown	unknown	unknown
ASV1245	unknown	unknown	unknown	unknown	unknown
ASV1246	yes	unknown	negative	unknown	no
ASV1247	unknown	unknown	unknown	unknown	unknown
ASV1248	unknown	unknown	unknown	unknown	unknown
ASV1249	unknown	unknown	unknown	unknown	unknown
ASV1250	unknown	unknown	unknown	unknown	unknown
ASV1251	unknown	unknown	unknown	unknown	unknown
ASV1252	unknown	unknown	unknown	unknown	unknown
ASV1253	unknown	unknown	unknown	unknown	unknown
ASV1254	unknown	unknown	unknown	unknown	unknown
ASV1255	unknown	unknown	unknown	unknown	unknown
ASV1256	unknown	unknown	unknown	unknown	unknown
ASV1257	unknown	unknown	unknown	unknown	unknown
ASV1258	unknown	unknown	unknown	unknown	unknown
ASV1259	unknown	unknown	unknown	unknown	unknown
ASV1260	unknown	unknown	unknown	unknown	unknown
ASV1261	unknown	unknown	unknown	unknown	unknown
ASV1262	unknown	unknown	unknown	unknown	unknown
ASV1263	unknown	unknown	unknown	unknown	unknown
ASV1264	unknown	unknown	unknown	unknown	unknown
ASV1265	unknown	unknown	unknown	unknown	unknown
ASV1266	unknown	unknown	unknown	unknown	unknown
ASV1267	unknown	unknown	unknown	unknown	unknown
ASV1268	unknown	unknown	unknown	unknown	unknown
ASV1269	unknown	unknown	unknown	unknown	unknown
ASV1270	unknown	unknown	unknown	unknown	unknown
ASV1271	unknown	unknown	unknown	unknown	unknown
ASV1272	unknown	unknown	unknown	unknown	unknown
ASV1273	unknown	unknown	unknown	unknown	unknown
ASV1274	unknown	unknown	unknown	unknown	unknown
ASV1275	unknown	unknown	unknown	unknown	unknown
ASV1276	unknown	unknown	unknown	unknown	unknown
ASV1277	unknown	unknown	unknown	unknown	unknown
ASV1278	yes	anaerobe	unknown	unknown	unknown
ASV1279	unknown	unknown	unknown	unknown	unknown
ASV1280	unknown	unknown	unknown	unknown	unknown
ASV1281	unknown	unknown	unknown	unknown	unknown
ASV1282	unknown	unknown	unknown	unknown	unknown
ASV1283	unknown	unknown	unknown	unknown	unknown
ASV1284	unknown	unknown	unknown	unknown	unknown
ASV1285	unknown	unknown	unknown	unknown	unknown
ASV1286	unknown	unknown	unknown	unknown	unknown
ASV1287	unknown	unknown	unknown	unknown	unknown
ASV1288	unknown	unknown	unknown	unknown	unknown
ASV1289	yes	anaerobe	unknown	unknown	unknown
ASV1290	unknown	unknown	unknown	unknown	unknown
ASV1291	unknown	unknown	unknown	unknown	unknown
ASV1292	unknown	unknown	unknown	unknown	unknown
ASV1293	unknown	unknown	unknown	unknown	unknown
ASV1294	unknown	unknown	unknown	unknown	unknown
ASV1295	unknown	unknown	unknown	unknown	unknown
ASV1296	unknown	unknown	unknown	unknown	unknown
ASV1297	unknown	unknown	unknown	unknown	unknown
ASV1298	unknown	unknown	unknown	unknown	unknown
ASV1299	unknown	unknown	unknown	unknown	unknown
ASV1300	unknown	unknown	unknown	unknown	unknown
ASV1301	unknown	unknown	unknown	unknown	unknown
ASV1302	unknown	unknown	unknown	unknown	unknown
ASV1303	unknown	unknown	unknown	unknown	unknown
ASV1304	unknown	unknown	unknown	unknown	unknown
ASV1305	unknown	unknown	unknown	unknown	unknown
ASV1306	unknown	unknown	unknown	unknown	unknown
ASV1307	yes	anaerobe	unknown	unknown	unknown
ASV1308	unknown	unknown	unknown	unknown	unknown
ASV1309	unknown	unknown	unknown	unknown	unknown
ASV1310	unknown	unknown	unknown	unknown	unknown
ASV1311	unknown	unknown	unknown	unknown	unknown
ASV1312	unknown	unknown	unknown	unknown	unknown
ASV1313	unknown	unknown	unknown	unknown	unknown
ASV1314	unknown	unknown	unknown	unknown	unknown
ASV1315	unknown	unknown	unknown	unknown	unknown
ASV1316	yes	aerobe	negative	unknown	no
ASV1317	yes	aerobe	unknown	unknown	unknown
ASV1318	unknown	unknown	unknown	unknown	unknown
ASV1319	unknown	unknown	unknown	unknown	unknown
ASV1320	unknown	unknown	unknown	unknown	unknown
ASV1321	unknown	unknown	unknown	unknown	unknown
ASV1322	unknown	unknown	unknown	unknown	unknown
ASV1323	yes	unknown	positive	unknown	no
ASV1324	unknown	unknown	unknown	unknown	unknown
ASV1325	unknown	unknown	unknown	unknown	unknown
ASV1326	unknown	unknown	unknown	unknown	unknown
ASV1327	yes	unknown	negative	unknown	no
ASV1328	yes	anaerobe	negative	unknown	unknown
ASV1329	unknown	unknown	unknown	unknown	unknown
ASV1330	unknown	unknown	unknown	unknown	unknown
ASV1331	unknown	unknown	unknown	unknown	unknown
ASV1332	unknown	unknown	unknown	unknown	unknown
ASV1333	yes	anaerobe	positive	unknown	yes
ASV1334	unknown	unknown	unknown	unknown	unknown
ASV1335	unknown	unknown	unknown	unknown	unknown
ASV1336	unknown	unknown	unknown	unknown	unknown
ASV1337	unknown	unknown	unknown	unknown	unknown
ASV1338	unknown	unknown	unknown	unknown	unknown
ASV1339	unknown	unknown	unknown	unknown	unknown
ASV1340	unknown	unknown	unknown	unknown	unknown
ASV1341	unknown	unknown	unknown	unknown	unknown
ASV1342	unknown	unknown	unknown	unknown	unknown
ASV1343	unknown	unknown	unknown	unknown	unknown
ASV1344	unknown	unknown	unknown	unknown	unknown
ASV1345	unknown	unknown	unknown	unknown	unknown
ASV1346	yes	unknown	unknown	unknown	unknown
ASV1347	no	unknown	unknown	unknown	unknown
ASV1348	unknown	unknown	unknown	unknown	unknown
ASV1349	unknown	unknown	unknown	unknown	unknown
ASV1350	yes	unknown	negative	unknown	no
ASV1351	unknown	unknown	unknown	unknown	unknown
ASV1352	no	unknown	unknown	unknown	unknown
ASV1353	no	unknown	unknown	unknown	unknown
ASV1354	unknown	unknown	unknown	unknown	unknown
ASV1355	unknown	unknown	unknown	unknown	unknown
ASV1356	unknown	unknown	unknown	unknown	unknown
ASV1357	unknown	unknown	unknown	unknown	unknown
ASV1358	unknown	unknown	unknown	unknown	unknown
ASV1359	unknown	unknown	unknown	unknown	unknown
ASV1360	unknown	unknown	unknown	unknown	unknown
ASV1361	unknown	unknown	unknown	unknown	unknown
ASV1362	unknown	unknown	unknown	unknown	unknown
ASV1363	unknown	unknown	unknown	unknown	unknown
ASV1364	unknown	unknown	unknown	unknown	unknown
ASV1365	unknown	unknown	unknown	unknown	unknown
ASV1366	unknown	unknown	unknown	unknown	unknown
ASV1367	unknown	unknown	unknown	unknown	unknown
ASV1368	unknown	unknown	unknown	unknown	unknown
ASV1369	unknown	unknown	unknown	unknown	unknown
ASV1370	unknown	unknown	unknown	unknown	unknown
ASV1371	unknown	unknown	unknown	unknown	unknown
ASV1372	unknown	unknown	unknown	unknown	unknown
ASV1373	unknown	unknown	unknown	unknown	unknown
ASV1374	unknown	unknown	unknown	unknown	unknown
ASV1375	unknown	unknown	unknown	unknown	unknown
ASV1376	unknown	unknown	unknown	unknown	unknown
ASV1377	unknown	unknown	unknown	unknown	unknown
ASV1378	unknown	unknown	unknown	unknown	unknown
ASV1379	unknown	unknown	unknown	unknown	unknown
ASV1380	unknown	unknown	unknown	unknown	unknown
ASV1381	unknown	unknown	unknown	unknown	unknown
ASV1382	unknown	unknown	unknown	unknown	unknown
ASV1383	unknown	unknown	unknown	unknown	unknown
ASV1384	unknown	unknown	unknown	unknown	unknown
ASV1385	unknown	unknown	unknown	unknown	unknown
ASV1386	unknown	unknown	unknown	unknown	unknown
ASV1387	unknown	unknown	unknown	unknown	unknown
ASV1388	unknown	unknown	unknown	unknown	unknown
ASV1389	unknown	unknown	unknown	unknown	unknown
ASV1390	unknown	unknown	unknown	unknown	unknown
ASV1391	unknown	unknown	unknown	unknown	unknown
ASV1392	unknown	unknown	unknown	unknown	unknown
ASV1393	unknown	unknown	unknown	unknown	unknown
ASV1394	unknown	unknown	unknown	unknown	unknown
ASV1395	unknown	unknown	unknown	unknown	unknown
ASV1396	unknown	unknown	unknown	unknown	unknown
ASV1397	unknown	unknown	unknown	unknown	unknown
ASV1398	unknown	unknown	unknown	unknown	unknown
ASV1399	unknown	unknown	unknown	unknown	unknown
ASV1400	unknown	unknown	unknown	unknown	unknown
ASV1401	unknown	unknown	unknown	unknown	unknown
ASV1402	unknown	unknown	unknown	unknown	unknown
ASV1403	unknown	unknown	unknown	unknown	unknown
ASV1404	unknown	unknown	unknown	unknown	unknown
ASV1405	unknown	unknown	unknown	unknown	unknown
ASV1406	unknown	unknown	unknown	unknown	unknown
ASV1407	unknown	unknown	unknown	unknown	unknown
ASV1408	unknown	unknown	unknown	unknown	unknown
ASV1409	unknown	unknown	unknown	unknown	unknown
ASV1410	unknown	unknown	unknown	unknown	unknown
ASV1411	unknown	unknown	unknown	unknown	unknown
ASV1412	unknown	unknown	unknown	unknown	unknown
ASV1413	unknown	unknown	unknown	unknown	unknown
ASV1414	unknown	unknown	unknown	unknown	unknown
ASV1415	unknown	unknown	unknown	unknown	unknown
ASV1416	unknown	unknown	unknown	unknown	unknown
ASV1417	unknown	unknown	unknown	unknown	unknown
ASV1418	unknown	unknown	unknown	unknown	unknown
ASV1419	unknown	unknown	unknown	unknown	unknown
ASV1420	yes	unknown	unknown	unknown	unknown
ASV1421	unknown	unknown	unknown	unknown	unknown
ASV1422	yes	anaerobe	unknown	unknown	unknown
ASV1423	unknown	unknown	unknown	unknown	unknown
ASV1424	unknown	unknown	unknown	unknown	unknown
ASV1425	yes	anaerobe	negative	unknown	no
ASV1426	unknown	unknown	unknown	unknown	unknown
ASV1427	unknown	unknown	unknown	unknown	unknown
ASV1428	unknown	unknown	unknown	unknown	unknown
ASV1429	unknown	unknown	unknown	unknown	unknown
ASV1430	unknown	unknown	unknown	unknown	unknown
ASV1431	unknown	unknown	unknown	unknown	unknown
ASV1432	unknown	unknown	unknown	unknown	unknown
ASV1433	unknown	unknown	unknown	unknown	unknown
ASV1434	unknown	unknown	unknown	unknown	unknown
ASV1435	unknown	unknown	unknown	unknown	unknown
ASV1436	unknown	unknown	unknown	unknown	unknown
ASV1437	unknown	unknown	unknown	unknown	unknown
ASV1438	unknown	unknown	unknown	unknown	unknown
ASV1439	unknown	unknown	unknown	unknown	unknown
ASV1440	unknown	unknown	unknown	unknown	unknown
ASV1441	unknown	unknown	unknown	unknown	unknown
ASV1442	unknown	unknown	unknown	unknown	unknown
ASV1443	unknown	unknown	unknown	unknown	unknown
ASV1444	unknown	unknown	unknown	unknown	unknown
ASV1445	unknown	unknown	unknown	unknown	unknown
ASV1446	unknown	unknown	unknown	unknown	unknown
ASV1447	unknown	unknown	unknown	unknown	unknown
ASV1448	unknown	unknown	unknown	unknown	unknown
ASV1449	unknown	unknown	unknown	unknown	unknown
ASV1450	unknown	unknown	unknown	unknown	unknown
ASV1451	unknown	unknown	unknown	unknown	unknown
ASV1452	unknown	unknown	unknown	unknown	unknown
ASV1453	no	unknown	unknown	unknown	unknown
ASV1454	unknown	unknown	unknown	unknown	unknown
ASV1455	unknown	unknown	unknown	unknown	unknown
ASV1456	unknown	unknown	unknown	unknown	unknown
ASV1457	unknown	unknown	unknown	unknown	unknown
ASV1458	unknown	unknown	unknown	unknown	unknown
ASV1459	unknown	unknown	unknown	unknown	unknown
ASV1460	unknown	unknown	unknown	unknown	unknown
ASV1461	unknown	unknown	unknown	unknown	unknown
ASV1462	unknown	unknown	unknown	unknown	unknown
ASV1463	unknown	unknown	unknown	unknown	unknown
ASV1464	unknown	unknown	unknown	unknown	unknown
ASV1465	unknown	unknown	unknown	unknown	unknown
ASV1466	unknown	unknown	unknown	unknown	unknown
ASV1467	unknown	unknown	unknown	unknown	unknown
ASV1468	yes	mixed	unknown	unknown	unknown
ASV1469	unknown	unknown	unknown	unknown	unknown
ASV1470	unknown	unknown	unknown	unknown	unknown
ASV1471	unknown	unknown	unknown	unknown	unknown
ASV1472	unknown	unknown	unknown	unknown	unknown
ASV1473	unknown	unknown	unknown	unknown	unknown
ASV1474	unknown	unknown	unknown	unknown	unknown
ASV1475	unknown	unknown	unknown	unknown	unknown
ASV1476	unknown	unknown	unknown	unknown	unknown
ASV1477	unknown	unknown	unknown	unknown	unknown
ASV1478	unknown	unknown	unknown	unknown	unknown
ASV1479	unknown	unknown	unknown	unknown	unknown
ASV1480	unknown	unknown	unknown	unknown	unknown
ASV1481	unknown	unknown	unknown	unknown	unknown
ASV1482	unknown	unknown	unknown	unknown	unknown
ASV1483	unknown	unknown	unknown	unknown	unknown
ASV1484	unknown	unknown	unknown	unknown	unknown
ASV1485	unknown	unknown	unknown	unknown	unknown
ASV1486	unknown	unknown	unknown	unknown	unknown
ASV1487	unknown	unknown	unknown	unknown	unknown
ASV1488	unknown	unknown	unknown	unknown	unknown
ASV1489	unknown	unknown	unknown	unknown	unknown
ASV1490	unknown	unknown	unknown	unknown	unknown
ASV1491	unknown	unknown	unknown	unknown	unknown
ASV1492	unknown	unknown	unknown	unknown	unknown
ASV1493	unknown	unknown	unknown	unknown	unknown
ASV1494	yes	microaerophile	unknown	yes	unknown
ASV1495	unknown	unknown	unknown	unknown	unknown
ASV1496	yes	obligate_anaerobe	negative	unknown	no
ASV1497	unknown	unknown	unknown	unknown	unknown
ASV1498	unknown	unknown	unknown	unknown	unknown
ASV1499	unknown	unknown	unknown	unknown	unknown
ASV1500	unknown	unknown	unknown	unknown	unknown
ASV1501	unknown	unknown	unknown	unknown	unknown
ASV1502	unknown	unknown	unknown	unknown	unknown
ASV1503	unknown	unknown	unknown	unknown	unknown
ASV1504	unknown	unknown	unknown	unknown	unknown
ASV1505	unknown	unknown	unknown	unknown	unknown
ASV1506	unknown	unknown	unknown	unknown	unknown
ASV1507	unknown	unknown	unknown	unknown	unknown
ASV1508	unknown	unknown	unknown	unknown	unknown
ASV1509	unknown	unknown	unknown	unknown	unknown
ASV1510	unknown	unknown	unknown	unknown	unknown
ASV1511	unknown	unknown	unknown	unknown	unknown
ASV1512	unknown	unknown	unknown	unknown	unknown
ASV1513	unknown	unknown	unknown	unknown	unknown
ASV1514	unknown	unknown	unknown	unknown	unknown
ASV1515	unknown	unknown	unknown	unknown	unknown
ASV1516	unknown	unknown	unknown	unknown	unknown
ASV1517	unknown	unknown	unknown	unknown	unknown
ASV1518	unknown	unknown	unknown	unknown	unknown
ASV1519	unknown	unknown	unknown	unknown	unknown
ASV1520	yes	aerobe	negative	unknown	yes
ASV1521	unknown	unknown	unknown	unknown	unknown
ASV1522	unknown	unknown	unknown	unknown	unknown
ASV1523	unknown	unknown	unknown	unknown	unknown
ASV1524	yes	unknown	negative	unknown	no
ASV1525	no	unknown	unknown	unknown	unknown
ASV1526	unknown	unknown	unknown	unknown	unknown
ASV1527	unknown	unknown	unknown	unknown	unknown
ASV1528	unknown	unknown	unknown	unknown	unknown
ASV1529	unknown	unknown	unknown	unknown	unknown
ASV1530	unknown	unknown	unknown	unknown	unknown
ASV1531	unknown	unknown	unknown	unknown	unknown
ASV1532	unknown	unknown	unknown	unknown	unknown
ASV1533	unknown	unknown	unknown	unknown	unknown
ASV1534	unknown	unknown	unknown	unknown	unknown
ASV1535	no	unknown	unknown	unknown	unknown
ASV1536	unknown	unknown	unknown	unknown	unknown
ASV1537	unknown	unknown	unknown	unknown	unknown
ASV1538	unknown	unknown	unknown	unknown	unknown
ASV1539	unknown	unknown	unknown	unknown	unknown
ASV1540	unknown	unknown	unknown	unknown	unknown
ASV1541	unknown	unknown	unknown	unknown	unknown
ASV1542	unknown	unknown	unknown	unknown	unknown
ASV1543	yes	microaerophile	unknown	unknown	unknown
ASV1544	unknown	unknown	unknown	unknown	unknown
ASV1545	unknown	unknown	unknown	unknown	unknown
ASV1546	unknown	unknown	unknown	unknown	unknown
ASV1547	unknown	unknown	unknown	unknown	unknown
ASV1548	unknown	unknown	unknown	unknown	unknown
ASV1549	unknown	unknown	unknown	unknown	unknown
ASV1550	unknown	unknown	unknown	unknown	unknown
ASV1551	unknown	unknown	unknown	unknown	unknown
ASV1552	unknown	unknown	unknown	unknown	unknown
ASV1553	unknown	unknown	unknown	unknown	unknown
ASV1554	yes	mixed	unknown	unknown	unknown
ASV1555	unknown	unknown	unknown	unknown	unknown
ASV1556	unknown	unknown	unknown	unknown	unknown
ASV1557	unknown	unknown	unknown	unknown	unknown
