	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV2717	unknown	unknown	unknown	unknown	unknown
ASV2718	unknown	unknown	unknown	unknown	unknown
ASV2719	unknown	unknown	unknown	unknown	unknown
ASV2720	unknown	unknown	unknown	unknown	unknown
ASV2721	unknown	unknown	unknown	unknown	unknown
ASV2722	unknown	unknown	unknown	unknown	unknown
ASV2723	unknown	unknown	unknown	unknown	unknown
ASV2724	no	unknown	unknown	unknown	unknown
ASV2725	unknown	unknown	unknown	unknown	unknown
ASV2726	unknown	unknown	unknown	unknown	unknown
ASV2727	unknown	unknown	unknown	unknown	unknown
ASV2728	unknown	unknown	unknown	unknown	unknown
ASV2729	unknown	unknown	unknown	unknown	unknown
ASV2730	unknown	unknown	unknown	unknown	unknown
ASV2731	unknown	unknown	unknown	unknown	unknown
ASV2732	unknown	unknown	unknown	unknown	unknown
ASV2733	unknown	unknown	unknown	unknown	unknown
ASV2734	yes	unknown	unknown	unknown	unknown
ASV2735	unknown	unknown	unknown	unknown	unknown
ASV2736	unknown	unknown	unknown	unknown	unknown
ASV2737	unknown	unknown	unknown	unknown	unknown
ASV2738	yes	aerobe	negative	unknown	unknown
ASV2739	unknown	unknown	unknown	unknown	unknown
ASV2740	unknown	unknown	unknown	unknown	unknown
ASV2741	unknown	unknown	unknown	unknown	unknown
ASV2742	unknown	unknown	unknown	unknown	unknown
ASV2743	yes	mixed	unknown	unknown	unknown
ASV2744	yes	unknown	unknown	unknown	unknown
ASV2745	unknown	unknown	unknown	unknown	unknown
ASV2746	unknown	unknown	unknown	unknown	unknown
ASV2747	unknown	unknown	unknown	unknown	unknown
ASV2748	unknown	unknown	unknown	unknown	unknown
ASV2749	unknown	unknown	unknown	unknown	unknown
ASV2750	unknown	unknown	unknown	unknown	unknown
ASV2751	unknown	unknown	unknown	unknown	unknown
ASV2752	unknown	unknown	unknown	unknown	unknown
ASV2753	unknown	unknown	unknown	unknown	unknown
ASV2754	unknown	unknown	unknown	unknown	unknown
ASV2755	unknown	unknown	unknown	unknown	unknown
ASV2756	unknown	unknown	unknown	unknown	unknown
ASV2757	unknown	unknown	unknown	unknown	unknown
ASV2758	unknown	unknown	unknown	unknown	unknown
ASV2759	unknown	unknown	unknown	unknown	unknown
ASV2760	unknown	unknown	unknown	unknown	unknown
ASV2761	unknown	unknown	unknown	unknown	unknown
ASV2762	unknown	unknown	unknown	unknown	unknown
ASV2763	unknown	unknown	unknown	unknown	unknown
ASV2764	unknown	unknown	unknown	unknown	unknown
ASV2765	unknown	unknown	unknown	unknown	unknown
ASV2766	unknown	unknown	unknown	unknown	unknown
ASV2767	no	unknown	unknown	unknown	unknown
ASV2768	unknown	unknown	unknown	unknown	unknown
ASV2769	unknown	unknown	unknown	unknown	unknown
ASV2770	unknown	unknown	unknown	unknown	unknown
ASV2771	unknown	unknown	unknown	unknown	unknown
ASV2772	unknown	unknown	unknown	unknown	unknown
ASV2773	unknown	unknown	unknown	unknown	unknown
ASV2774	unknown	unknown	unknown	unknown	unknown
ASV2775	unknown	unknown	unknown	unknown	unknown
ASV2776	unknown	unknown	unknown	unknown	unknown
ASV2777	unknown	unknown	unknown	unknown	unknown
ASV2778	unknown	unknown	unknown	unknown	unknown
ASV2779	unknown	unknown	unknown	unknown	unknown
ASV2780	unknown	unknown	unknown	unknown	unknown
ASV2781	unknown	unknown	unknown	unknown	unknown
ASV2782	unknown	unknown	unknown	unknown	unknown
ASV2783	unknown	unknown	unknown	unknown	unknown
ASV2784	unknown	unknown	unknown	unknown	unknown
ASV2785	unknown	unknown	unknown	unknown	unknown
ASV2786	unknown	unknown	unknown	unknown	unknown
ASV2787	yes	aerobe	negative	unknown	no
ASV2788	yes	unknown	unknown	unknown	no
ASV2789	unknown	unknown	unknown	unknown	unknown
ASV2790	unknown	unknown	unknown	unknown	unknown
ASV2791	unknown	unknown	unknown	unknown	unknown
ASV2792	unknown	unknown	unknown	unknown	unknown
ASV2793	unknown	unknown	unknown	unknown	unknown
ASV2794	unknown	unknown	unknown	unknown	unknown
ASV2795	unknown	unknown	unknown	unknown	unknown
ASV2796	unknown	unknown	unknown	unknown	unknown
ASV2797	unknown	unknown	unknown	unknown	unknown
ASV2798	unknown	unknown	unknown	unknown	unknown
ASV2799	unknown	unknown	unknown	unknown	unknown
ASV2800	unknown	unknown	unknown	unknown	unknown
ASV2801	unknown	unknown	unknown	unknown	unknown
ASV2802	unknown	unknown	unknown	unknown	unknown
ASV2803	unknown	unknown	unknown	unknown	unknown
ASV2804	yes	aerobe	unknown	unknown	unknown
ASV2805	unknown	unknown	unknown	unknown	unknown
ASV2806	unknown	unknown	unknown	unknown	unknown
ASV2807	unknown	unknown	unknown	unknown	unknown
ASV2808	unknown	unknown	unknown	unknown	unknown
ASV2809	unknown	unknown	unknown	unknown	unknown
ASV2810	unknown	unknown	unknown	unknown	unknown
ASV2811	unknown	unknown	unknown	unknown	unknown
ASV2812	unknown	unknown	unknown	unknown	unknown
ASV2813	yes	unknown	unknown	unknown	unknown
ASV2814	unknown	unknown	unknown	unknown	unknown
ASV2815	unknown	unknown	unknown	unknown	unknown
ASV2816	unknown	unknown	unknown	unknown	unknown
ASV2817	unknown	unknown	unknown	unknown	unknown
ASV2818	unknown	unknown	unknown	unknown	unknown
ASV2819	unknown	unknown	unknown	unknown	unknown
ASV2820	unknown	unknown	unknown	unknown	unknown
ASV2821	unknown	unknown	unknown	unknown	unknown
ASV2822	unknown	unknown	unknown	unknown	unknown
ASV2823	unknown	unknown	unknown	unknown	unknown
ASV2824	unknown	unknown	unknown	unknown	unknown
ASV2825	unknown	unknown	unknown	unknown	unknown
ASV2826	unknown	unknown	unknown	unknown	unknown
ASV2827	unknown	unknown	unknown	unknown	unknown
ASV2828	unknown	unknown	unknown	unknown	unknown
ASV2829	unknown	unknown	unknown	unknown	unknown
ASV2830	unknown	unknown	unknown	unknown	unknown
ASV2831	unknown	unknown	unknown	unknown	unknown
ASV2832	unknown	unknown	unknown	unknown	unknown
ASV2833	unknown	unknown	unknown	unknown	unknown
ASV2834	unknown	unknown	unknown	unknown	unknown
ASV2835	unknown	unknown	unknown	unknown	unknown
ASV2836	unknown	unknown	unknown	unknown	unknown
ASV2837	unknown	unknown	unknown	unknown	unknown
ASV2838	unknown	unknown	unknown	unknown	unknown
ASV2839	unknown	unknown	unknown	unknown	unknown
ASV2840	unknown	unknown	unknown	unknown	unknown
ASV2841	unknown	unknown	unknown	unknown	unknown
ASV2842	unknown	unknown	unknown	unknown	unknown
ASV2843	yes	mixed	unknown	unknown	unknown
ASV2844	unknown	unknown	unknown	unknown	unknown
ASV2845	unknown	unknown	unknown	unknown	unknown
ASV2846	unknown	unknown	unknown	unknown	unknown
ASV2847	unknown	unknown	unknown	unknown	unknown
ASV2848	unknown	unknown	unknown	unknown	unknown
ASV2849	unknown	unknown	unknown	unknown	unknown
ASV2850	unknown	unknown	unknown	unknown	unknown
ASV2851	unknown	unknown	unknown	unknown	unknown
ASV2852	unknown	unknown	unknown	unknown	unknown
ASV2853	unknown	unknown	unknown	unknown	unknown
ASV2854	unknown	unknown	unknown	unknown	unknown
ASV2855	unknown	unknown	unknown	unknown	unknown
ASV2856	unknown	unknown	unknown	unknown	unknown
ASV2857	unknown	unknown	unknown	unknown	unknown
ASV2858	unknown	unknown	unknown	unknown	unknown
ASV2859	unknown	unknown	unknown	unknown	unknown
ASV2860	unknown	unknown	unknown	unknown	unknown
ASV2861	unknown	unknown	unknown	unknown	unknown
ASV2862	yes	unknown	negative	unknown	no
ASV2863	unknown	unknown	unknown	unknown	unknown
ASV2864	unknown	unknown	unknown	unknown	unknown
ASV2865	unknown	unknown	unknown	unknown	unknown
ASV2866	unknown	unknown	unknown	unknown	unknown
ASV2867	no	unknown	unknown	unknown	unknown
ASV2868	unknown	unknown	unknown	unknown	unknown
ASV2869	unknown	unknown	unknown	unknown	unknown
ASV2870	unknown	unknown	unknown	unknown	unknown
ASV2871	yes	facultative_anaerobe	negative	unknown	yes
ASV2872	unknown	unknown	unknown	unknown	unknown
ASV2873	unknown	unknown	unknown	unknown	unknown
ASV2874	unknown	unknown	unknown	unknown	unknown
ASV2875	unknown	unknown	unknown	unknown	unknown
ASV2876	unknown	unknown	unknown	unknown	unknown
ASV2877	unknown	unknown	unknown	unknown	unknown
ASV2878	unknown	unknown	unknown	unknown	unknown
ASV2879	unknown	unknown	unknown	unknown	unknown
ASV2880	unknown	unknown	unknown	unknown	unknown
ASV2881	unknown	unknown	unknown	unknown	unknown
ASV2882	unknown	unknown	unknown	unknown	unknown
ASV2883	unknown	unknown	unknown	unknown	unknown
ASV2884	unknown	unknown	unknown	unknown	unknown
ASV2885	unknown	unknown	unknown	unknown	unknown
ASV2886	unknown	unknown	unknown	unknown	unknown
ASV2887	unknown	unknown	unknown	unknown	unknown
ASV2888	unknown	unknown	unknown	unknown	unknown
ASV2889	unknown	unknown	unknown	unknown	unknown
ASV2890	unknown	unknown	unknown	unknown	unknown
ASV2891	yes	microaerophile	unknown	unknown	unknown
ASV2892	yes	mixed	positive	unknown	no
ASV2893	unknown	unknown	unknown	unknown	unknown
ASV2894	unknown	unknown	unknown	unknown	unknown
ASV2895	unknown	unknown	unknown	unknown	unknown
ASV2896	unknown	unknown	unknown	unknown	unknown
ASV2897	unknown	unknown	unknown	unknown	unknown
ASV2898	unknown	unknown	unknown	unknown	unknown
ASV2899	unknown	unknown	unknown	unknown	unknown
ASV2900	unknown	unknown	unknown	unknown	unknown
ASV2901	unknown	unknown	unknown	unknown	unknown
ASV2902	unknown	unknown	unknown	unknown	unknown
ASV2903	unknown	unknown	unknown	unknown	unknown
ASV2904	unknown	unknown	unknown	unknown	unknown
ASV2905	unknown	unknown	unknown	unknown	unknown
ASV2906	unknown	unknown	unknown	unknown	unknown
ASV2907	unknown	unknown	unknown	unknown	unknown
ASV2908	yes	unknown	unknown	unknown	unknown
ASV2909	yes	unknown	negative	unknown	no
ASV2910	unknown	unknown	unknown	unknown	unknown
ASV2911	unknown	unknown	unknown	unknown	unknown
ASV2912	unknown	unknown	unknown	unknown	unknown
ASV2913	unknown	unknown	unknown	unknown	unknown
ASV2914	unknown	unknown	unknown	unknown	unknown
ASV2915	unknown	unknown	unknown	unknown	unknown
ASV2916	unknown	unknown	unknown	unknown	unknown
ASV2917	unknown	unknown	unknown	unknown	unknown
ASV2918	unknown	unknown	unknown	unknown	unknown
ASV2919	unknown	unknown	unknown	unknown	unknown
ASV2920	yes	unknown	unknown	unknown	unknown
ASV2921	unknown	unknown	unknown	unknown	unknown
ASV2922	unknown	unknown	unknown	unknown	unknown
ASV2923	unknown	unknown	unknown	unknown	unknown
ASV2924	unknown	unknown	unknown	unknown	unknown
ASV2925	unknown	unknown	unknown	unknown	unknown
ASV2926	unknown	unknown	unknown	unknown	unknown
ASV2927	yes	aerobe	unknown	unknown	unknown
ASV2928	unknown	unknown	unknown	unknown	unknown
ASV2929	unknown	unknown	unknown	unknown	unknown
ASV2930	unknown	unknown	unknown	unknown	unknown
ASV2931	unknown	unknown	unknown	unknown	unknown
ASV2932	unknown	unknown	unknown	unknown	unknown
ASV2933	unknown	unknown	unknown	unknown	unknown
ASV2934	unknown	unknown	unknown	unknown	unknown
ASV2935	unknown	unknown	unknown	unknown	unknown
ASV2936	unknown	unknown	unknown	unknown	unknown
ASV2937	unknown	unknown	unknown	unknown	unknown
ASV2938	unknown	unknown	unknown	unknown	unknown
ASV2939	unknown	unknown	unknown	unknown	unknown
ASV2940	unknown	unknown	unknown	unknown	unknown
ASV2941	unknown	unknown	unknown	unknown	unknown
ASV2942	unknown	unknown	unknown	unknown	unknown
ASV2943	unknown	unknown	unknown	unknown	unknown
ASV2944	unknown	unknown	unknown	unknown	unknown
ASV2945	yes	aerobe	negative	unknown	no
ASV2946	unknown	unknown	unknown	unknown	unknown
ASV2947	yes	unknown	unknown	unknown	unknown
ASV2948	unknown	unknown	unknown	unknown	unknown
ASV2949	unknown	unknown	unknown	unknown	unknown
ASV2950	unknown	unknown	unknown	unknown	unknown
ASV2951	unknown	unknown	unknown	unknown	unknown
ASV2952	unknown	unknown	unknown	unknown	unknown
ASV2953	unknown	unknown	unknown	unknown	unknown
ASV2954	unknown	unknown	unknown	unknown	unknown
ASV2955	unknown	unknown	unknown	unknown	unknown
ASV2956	unknown	unknown	unknown	unknown	unknown
ASV2957	unknown	unknown	unknown	unknown	unknown
ASV2958	unknown	unknown	unknown	unknown	unknown
ASV2959	unknown	unknown	unknown	unknown	unknown
ASV2960	unknown	unknown	unknown	unknown	unknown
ASV2961	unknown	unknown	unknown	unknown	unknown
ASV2962	unknown	unknown	unknown	unknown	unknown
ASV2963	yes	facultative_anaerobe	unknown	unknown	unknown
ASV2964	unknown	unknown	unknown	unknown	unknown
ASV2965	unknown	unknown	unknown	unknown	unknown
ASV2966	unknown	unknown	unknown	unknown	unknown
ASV2967	unknown	unknown	unknown	unknown	unknown
ASV2968	unknown	unknown	unknown	unknown	unknown
ASV2969	unknown	unknown	unknown	unknown	unknown
ASV2970	unknown	unknown	unknown	unknown	unknown
ASV2971	unknown	unknown	unknown	unknown	unknown
ASV2972	unknown	unknown	unknown	unknown	unknown
ASV2973	unknown	unknown	unknown	unknown	unknown
ASV2974	unknown	unknown	unknown	unknown	unknown
ASV2975	unknown	unknown	unknown	unknown	unknown
ASV2976	unknown	unknown	unknown	unknown	unknown
ASV2977	unknown	unknown	unknown	unknown	unknown
ASV2978	unknown	unknown	unknown	unknown	unknown
ASV2979	unknown	unknown	unknown	unknown	unknown
ASV2980	unknown	unknown	unknown	unknown	unknown
ASV2981	unknown	unknown	unknown	unknown	unknown
ASV2982	unknown	unknown	unknown	unknown	unknown
ASV2983	unknown	unknown	unknown	unknown	unknown
ASV2984	unknown	unknown	unknown	unknown	unknown
ASV2985	unknown	unknown	unknown	unknown	unknown
ASV2986	yes	aerobe	negative	unknown	yes
ASV2987	unknown	unknown	unknown	unknown	unknown
ASV2988	unknown	unknown	unknown	unknown	unknown
ASV2989	unknown	unknown	unknown	unknown	unknown
ASV2990	unknown	unknown	unknown	unknown	unknown
ASV2991	unknown	unknown	unknown	unknown	unknown
ASV2992	unknown	unknown	unknown	unknown	unknown
ASV2993	yes	unknown	unknown	unknown	unknown
ASV2994	unknown	unknown	unknown	unknown	unknown
ASV2995	unknown	unknown	unknown	unknown	unknown
ASV2996	unknown	unknown	unknown	unknown	unknown
ASV2997	unknown	unknown	unknown	unknown	unknown
ASV2998	unknown	unknown	unknown	unknown	unknown
ASV2999	unknown	unknown	unknown	unknown	unknown
ASV3000	unknown	unknown	unknown	unknown	unknown
ASV3001	unknown	unknown	unknown	unknown	unknown
ASV3002	unknown	unknown	unknown	unknown	unknown
ASV3003	unknown	unknown	unknown	unknown	unknown
ASV3004	unknown	unknown	unknown	unknown	unknown
ASV3005	yes	anaerobe	unknown	unknown	unknown
ASV3006	unknown	unknown	unknown	unknown	unknown
ASV3007	unknown	unknown	unknown	unknown	unknown
ASV3008	unknown	unknown	unknown	unknown	unknown
ASV3009	unknown	unknown	unknown	unknown	unknown
ASV3010	unknown	unknown	unknown	unknown	unknown
ASV3011	unknown	unknown	unknown	unknown	unknown
ASV3012	unknown	unknown	unknown	unknown	unknown
ASV3013	unknown	unknown	unknown	unknown	unknown
ASV3014	unknown	unknown	unknown	unknown	unknown
ASV3015	unknown	unknown	unknown	unknown	unknown
ASV3016	yes	mixed	unknown	unknown	unknown
ASV3017	unknown	unknown	unknown	unknown	unknown
ASV3018	unknown	unknown	unknown	unknown	unknown
ASV3019	yes	aerobe	positive	unknown	yes
ASV3020	yes	unknown	negative	unknown	no
ASV3021	unknown	unknown	unknown	unknown	unknown
ASV3022	unknown	unknown	unknown	unknown	unknown
ASV3023	unknown	unknown	unknown	unknown	unknown
ASV3024	unknown	unknown	unknown	unknown	unknown
ASV3025	unknown	unknown	unknown	unknown	unknown
ASV3026	unknown	unknown	unknown	unknown	unknown
ASV3027	unknown	unknown	unknown	unknown	unknown
ASV3028	unknown	unknown	unknown	unknown	unknown
ASV3029	unknown	unknown	unknown	unknown	unknown
ASV3030	unknown	unknown	unknown	unknown	unknown
ASV3031	unknown	unknown	unknown	unknown	unknown
ASV3032	unknown	unknown	unknown	unknown	unknown
ASV3033	yes	unknown	unknown	unknown	unknown
ASV3034	unknown	unknown	unknown	unknown	unknown
ASV3035	unknown	unknown	unknown	unknown	unknown
ASV3036	unknown	unknown	unknown	unknown	unknown
ASV3037	unknown	unknown	unknown	unknown	unknown
ASV3038	unknown	unknown	unknown	unknown	unknown
ASV3039	unknown	unknown	unknown	unknown	unknown
ASV3040	unknown	unknown	unknown	unknown	unknown
ASV3041	unknown	unknown	unknown	unknown	unknown
ASV3042	unknown	unknown	unknown	unknown	unknown
ASV3043	unknown	unknown	unknown	unknown	unknown
ASV3044	unknown	unknown	unknown	unknown	unknown
ASV3045	unknown	unknown	unknown	unknown	unknown
ASV3046	yes	mixed	unknown	unknown	unknown
ASV3047	unknown	unknown	unknown	unknown	unknown
ASV3048	unknown	unknown	unknown	unknown	unknown
ASV3049	unknown	unknown	unknown	unknown	unknown
ASV3050	unknown	unknown	unknown	unknown	unknown
ASV3051	yes	aerobe	unknown	unknown	unknown
ASV3052	unknown	unknown	unknown	unknown	unknown
ASV3053	yes	mixed	unknown	unknown	unknown
ASV3054	unknown	unknown	unknown	unknown	unknown
ASV3055	unknown	unknown	unknown	unknown	unknown
ASV3056	unknown	unknown	unknown	unknown	unknown
ASV3057	unknown	unknown	unknown	unknown	unknown
ASV3058	unknown	unknown	unknown	unknown	unknown
ASV3059	yes	unknown	unknown	unknown	unknown
ASV3060	yes	aerobe	unknown	unknown	unknown
ASV3061	unknown	unknown	unknown	unknown	unknown
ASV3062	unknown	unknown	unknown	unknown	unknown
ASV3063	yes	unknown	unknown	unknown	unknown
ASV3064	unknown	unknown	unknown	unknown	unknown
ASV3065	unknown	unknown	unknown	unknown	unknown
ASV3066	unknown	unknown	unknown	unknown	unknown
ASV3067	unknown	unknown	unknown	unknown	unknown
ASV3068	unknown	unknown	unknown	unknown	unknown
ASV3069	unknown	unknown	unknown	unknown	unknown
ASV3070	unknown	unknown	unknown	unknown	unknown
ASV3071	unknown	unknown	unknown	unknown	unknown
ASV3072	unknown	unknown	unknown	unknown	unknown
ASV3073	yes	unknown	positive	unknown	no
ASV3074	unknown	unknown	unknown	unknown	unknown
ASV3075	unknown	unknown	unknown	unknown	unknown
ASV3076	unknown	unknown	unknown	unknown	unknown
ASV3077	yes	unknown	positive	unknown	no
ASV3078	unknown	unknown	unknown	unknown	unknown
ASV3079	unknown	unknown	unknown	unknown	unknown
ASV3080	unknown	unknown	unknown	unknown	unknown
ASV3081	unknown	unknown	unknown	unknown	unknown
ASV3082	unknown	unknown	unknown	unknown	unknown
ASV3083	yes	anaerobe	unknown	unknown	unknown
ASV3084	unknown	unknown	unknown	unknown	unknown
ASV3085	unknown	unknown	unknown	unknown	unknown
ASV3086	unknown	unknown	unknown	unknown	unknown
ASV3087	unknown	unknown	unknown	unknown	unknown
ASV3088	unknown	unknown	unknown	unknown	unknown
ASV3089	unknown	unknown	unknown	unknown	unknown
ASV3090	unknown	unknown	unknown	unknown	unknown
ASV3091	unknown	unknown	unknown	unknown	unknown
ASV3092	unknown	unknown	unknown	unknown	unknown
ASV3093	unknown	unknown	unknown	unknown	unknown
ASV3094	unknown	unknown	unknown	unknown	unknown
ASV3095	unknown	unknown	unknown	unknown	unknown
ASV3096	unknown	unknown	unknown	unknown	unknown
ASV3097	unknown	unknown	unknown	unknown	unknown
ASV3098	unknown	unknown	unknown	unknown	unknown
ASV3099	unknown	unknown	unknown	unknown	unknown
ASV3100	unknown	unknown	unknown	unknown	unknown
ASV3101	unknown	unknown	unknown	unknown	unknown
ASV3102	yes	unknown	unknown	unknown	unknown
ASV3103	unknown	unknown	unknown	unknown	unknown
ASV3104	unknown	unknown	unknown	unknown	unknown
ASV3105	unknown	unknown	unknown	unknown	unknown
ASV3106	unknown	unknown	unknown	unknown	unknown
ASV3107	yes	unknown	unknown	unknown	unknown
ASV3108	unknown	unknown	unknown	unknown	unknown
ASV3109	unknown	unknown	unknown	unknown	unknown
ASV3110	unknown	unknown	unknown	unknown	unknown
ASV3111	unknown	unknown	unknown	unknown	unknown
ASV3112	unknown	unknown	unknown	unknown	unknown
ASV3113	unknown	unknown	unknown	unknown	unknown
ASV3114	unknown	unknown	unknown	unknown	unknown
ASV3115	unknown	unknown	unknown	unknown	unknown
ASV3116	unknown	unknown	unknown	unknown	unknown
ASV3117	unknown	unknown	unknown	unknown	unknown
ASV3118	unknown	unknown	unknown	unknown	unknown
ASV3119	unknown	unknown	unknown	unknown	unknown
ASV3120	unknown	unknown	unknown	unknown	unknown
ASV3121	unknown	unknown	unknown	unknown	unknown
ASV3122	unknown	unknown	unknown	unknown	unknown
ASV3123	unknown	unknown	unknown	unknown	unknown
ASV3124	unknown	unknown	unknown	unknown	unknown
ASV3125	unknown	unknown	unknown	unknown	unknown
ASV3126	unknown	unknown	unknown	unknown	unknown
ASV3127	unknown	unknown	unknown	unknown	unknown
ASV3128	yes	anaerobe	unknown	unknown	unknown
ASV3129	unknown	unknown	unknown	unknown	unknown
ASV3130	yes	anaerobe	negative	unknown	no
ASV3131	unknown	unknown	unknown	unknown	unknown
ASV3132	unknown	unknown	unknown	unknown	unknown
ASV3133	unknown	unknown	unknown	unknown	unknown
ASV3134	unknown	unknown	unknown	unknown	unknown
ASV3135	unknown	unknown	unknown	unknown	unknown
ASV3136	unknown	unknown	unknown	unknown	unknown
ASV3137	unknown	unknown	unknown	unknown	unknown
ASV3138	unknown	unknown	unknown	unknown	unknown
ASV3139	unknown	unknown	unknown	unknown	unknown
ASV3140	unknown	unknown	unknown	unknown	unknown
ASV3141	unknown	unknown	unknown	unknown	unknown
ASV3142	unknown	unknown	unknown	unknown	unknown
ASV3143	unknown	unknown	unknown	unknown	unknown
ASV3144	unknown	unknown	unknown	unknown	unknown
ASV3145	unknown	unknown	unknown	unknown	unknown
ASV3146	unknown	unknown	unknown	unknown	unknown
ASV3147	unknown	unknown	unknown	unknown	unknown
ASV3148	unknown	unknown	unknown	unknown	unknown
ASV3149	unknown	unknown	unknown	unknown	unknown
ASV3150	unknown	unknown	unknown	unknown	unknown
ASV3151	unknown	unknown	unknown	unknown	unknown
ASV3152	unknown	unknown	unknown	unknown	unknown
ASV3153	unknown	unknown	unknown	unknown	unknown
ASV3154	unknown	unknown	unknown	unknown	unknown
ASV3155	unknown	unknown	unknown	unknown	unknown
ASV3156	unknown	unknown	unknown	unknown	unknown
ASV3157	unknown	unknown	unknown	unknown	unknown
ASV3158	unknown	unknown	unknown	unknown	unknown
ASV3159	unknown	unknown	unknown	unknown	unknown
ASV3160	unknown	unknown	unknown	unknown	unknown
ASV3161	unknown	unknown	unknown	unknown	unknown
ASV3162	unknown	unknown	unknown	unknown	unknown
ASV3163	unknown	unknown	unknown	unknown	unknown
ASV3164	unknown	unknown	unknown	unknown	unknown
ASV3165	yes	aerobe	positive	unknown	no
ASV3166	unknown	unknown	unknown	unknown	unknown
ASV3167	unknown	unknown	unknown	unknown	unknown
ASV3168	unknown	unknown	unknown	unknown	unknown
ASV3169	unknown	unknown	unknown	unknown	unknown
ASV3170	unknown	unknown	unknown	unknown	unknown
ASV3171	unknown	unknown	unknown	unknown	unknown
ASV3172	unknown	unknown	unknown	unknown	unknown
ASV3173	unknown	unknown	unknown	unknown	unknown
ASV3174	unknown	unknown	unknown	unknown	unknown
ASV3175	unknown	unknown	unknown	unknown	unknown
ASV3176	unknown	unknown	unknown	unknown	unknown
ASV3177	unknown	unknown	unknown	unknown	unknown
ASV3178	unknown	unknown	unknown	unknown	unknown
ASV3179	unknown	unknown	unknown	unknown	unknown
ASV3180	unknown	unknown	unknown	unknown	unknown
ASV3181	unknown	unknown	unknown	unknown	unknown
ASV3182	unknown	unknown	unknown	unknown	unknown
ASV3183	unknown	unknown	unknown	unknown	unknown
ASV3184	yes	anaerobe	unknown	unknown	unknown
ASV3185	yes	unknown	unknown	unknown	unknown
ASV3186	unknown	unknown	unknown	unknown	unknown
ASV3187	unknown	unknown	unknown	unknown	unknown
ASV3188	unknown	unknown	unknown	unknown	unknown
ASV3189	unknown	unknown	unknown	unknown	unknown
ASV3190	unknown	unknown	unknown	unknown	unknown
ASV3191	unknown	unknown	unknown	unknown	unknown
ASV3192	unknown	unknown	unknown	unknown	unknown
ASV3193	unknown	unknown	unknown	unknown	unknown
ASV3194	unknown	unknown	unknown	unknown	unknown
ASV3195	unknown	unknown	unknown	unknown	unknown
ASV3196	yes	aerobe	negative	unknown	yes
ASV3197	unknown	unknown	unknown	unknown	unknown
ASV3198	unknown	unknown	unknown	unknown	unknown
ASV3199	yes	unknown	unknown	unknown	unknown
ASV3200	unknown	unknown	unknown	unknown	unknown
ASV3201	unknown	unknown	unknown	unknown	unknown
ASV3202	unknown	unknown	unknown	unknown	unknown
ASV3203	unknown	unknown	unknown	unknown	unknown
ASV3204	no	unknown	unknown	unknown	unknown
ASV3205	unknown	unknown	unknown	unknown	unknown
ASV3206	yes	anaerobe	unknown	unknown	unknown
ASV3207	unknown	unknown	unknown	unknown	unknown
ASV3208	unknown	unknown	unknown	unknown	unknown
ASV3209	unknown	unknown	unknown	unknown	unknown
ASV3210	unknown	unknown	unknown	unknown	unknown
ASV3211	unknown	unknown	unknown	unknown	unknown
ASV3212	unknown	unknown	unknown	unknown	unknown
ASV3213	unknown	unknown	unknown	unknown	unknown
ASV3214	unknown	unknown	unknown	unknown	unknown
ASV3215	unknown	unknown	unknown	unknown	unknown
ASV3216	unknown	unknown	unknown	unknown	unknown
ASV3217	unknown	unknown	unknown	unknown	unknown
ASV3218	unknown	unknown	unknown	unknown	unknown
ASV3219	unknown	unknown	unknown	unknown	unknown
ASV3220	unknown	unknown	unknown	unknown	unknown
ASV3221	unknown	unknown	unknown	unknown	unknown
ASV3222	unknown	unknown	unknown	unknown	unknown
ASV3223	unknown	unknown	unknown	unknown	unknown
ASV3224	unknown	unknown	unknown	unknown	unknown
ASV3225	unknown	unknown	unknown	unknown	unknown
ASV3226	unknown	unknown	unknown	unknown	unknown
ASV3227	unknown	unknown	unknown	unknown	unknown
ASV3228	unknown	unknown	unknown	unknown	unknown
ASV3229	unknown	unknown	unknown	unknown	unknown
ASV3230	unknown	unknown	unknown	unknown	unknown
ASV3231	unknown	unknown	unknown	unknown	unknown
ASV3232	unknown	unknown	unknown	unknown	unknown
ASV3233	unknown	unknown	unknown	unknown	unknown
ASV3234	unknown	unknown	unknown	unknown	unknown
ASV3235	unknown	unknown	unknown	unknown	unknown
ASV3236	unknown	unknown	unknown	unknown	unknown
ASV3237	unknown	unknown	unknown	unknown	unknown
ASV3238	unknown	unknown	unknown	unknown	unknown
ASV3239	unknown	unknown	unknown	unknown	unknown
ASV3240	unknown	unknown	unknown	unknown	unknown
ASV3241	unknown	unknown	unknown	unknown	unknown
ASV3242	unknown	unknown	unknown	unknown	unknown
ASV3243	yes	mixed	unknown	unknown	unknown
ASV3244	unknown	unknown	unknown	unknown	unknown
ASV3245	unknown	unknown	unknown	unknown	unknown
ASV3246	yes	unknown	unknown	unknown	unknown
ASV3247	unknown	unknown	unknown	unknown	unknown
ASV3248	unknown	unknown	unknown	unknown	unknown
ASV3249	yes	unknown	negative	unknown	yes
ASV3250	unknown	unknown	unknown	unknown	unknown
ASV3251	unknown	unknown	unknown	unknown	unknown
ASV3252	no	unknown	unknown	unknown	unknown
